YearWeekISO,ReportingCountry,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,FirstDoseRefused,SecondDose,DoseAdditional1,DoseAdditional2,DoseAdditional3,DoseAdditional4,DoseAdditional5,UnknownDose,Region,TargetGroup,Vaccine,Population
2021-W51,EL,730902,0,0,1093,0,0,1428,0,1,0,0,0,EL,Age18_24,JANSS,10678632
2021-W51,EL,5641331,0,0,4159,0,0,5555,0,1,0,0,0,EL,1_Age<60,JANSS,10678632
2021-W51,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10678632
2021-W51,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2021-W51,EL,993883,0,0,0,0,0,22,0,0,0,0,0,EL,Age70_79,AZ,10678632
2021-W51,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,AZ,10678632
2021-W51,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,MOD,10678632
2021-W51,EL,1748720,0,0,2,0,1,0,0,0,0,0,0,EL,Age<18,MOD,10678632
2021-W28,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2022-W35,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W35,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2022-W35,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,MOD,10459782
2022-W35,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,MOD,10459782
2022-W35,EL,553606,0,0,41,0,65,0,0,0,0,0,0,EL,Age10_14,COM,10459782
2022-W34,EL,8711062,0,0,0,0,0,0,1,0,0,0,0,EL,ALL,COMBA.1,10459782
2022-W34,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10459782
2022-W34,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,NVXD,10459782
2022-W34,EL,5641331,0,0,4,0,17,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2022-W34,EL,1543527,0,0,0,0,3,10,54,0,0,0,0,EL,Age50_59,MOD,10459782
2022-W34,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2022-W34,EL,274955,0,0,0,0,2,6,2,0,0,0,0,EL,HCW,MOD,10459782
2021-W50,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.1,10678632
2021-W50,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,NVXD,10678632
2021-W50,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10678632
2021-W50,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10678632
2022-W34,EL,553606,0,0,39,0,39,1,0,0,0,0,0,EL,Age10_14,COM,10459782
2022-W33,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.4-,10459782
2022-W33,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2022-W33,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2022-W33,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2022-W33,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10459782
2022-W33,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10459782
2022-W33,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2022-W33,EL,1321765,0,0,2,0,1,0,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2022-W33,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2022-W33,EL,1748720,0,0,0,0,1,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2022-W33,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2022-W33,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,AZ,10459782
2022-W33,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,MOD,10459782
2022-W33,EL,754083,0,0,0,0,0,0,6,0,0,0,0,EL,Age80+,MOD,10459782
2022-W33,EL,1543527,0,0,0,0,2,8,37,0,0,0,0,EL,Age50_59,MOD,10459782
2022-W33,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,MOD,10459782
2022-W33,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10459782
2022-W33,EL,993883,0,0,6,0,14,146,2397,0,0,0,0,EL,Age70_79,COM,10459782
2022-W33,EL,3366902,0,0,56,0,164,967,579,0,0,0,0,EL,Age25_49,COM,10459782
2022-W33,EL,3069731,0,0,32,0,61,553,6388,0,0,0,0,EL,1_Age60+,COM,10459782
2022-W33,EL,8711062,0,0,115,0,322,1987,7883,0,0,0,0,EL,ALL,COM,10459782
2022-W32,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.4-,10459782
2022-W32,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.4-,10459782
2022-W32,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2022-W32,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2022-W32,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2021-W03,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,JANSS,10678632
2021-W03,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10678632
2021-W03,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10678632
2021-W03,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10678632
2021-W03,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10678632
2021-W03,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10678632
2021-W03,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,NVXD,10678632
2021-W03,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10678632
2021-W03,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.1,10678632
2021-W03,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.1,10678632
2021-W03,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10678632
2021-W03,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.1,10678632
2021-W03,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10678632
2021-W03,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.1,10678632
2021-W03,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10678632
2021-W03,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10678632
2021-W03,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.4-,10678632
2021-W03,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10678632
2021-W03,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,COMBA.4-,10678632
2021-W03,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10678632
2021-W03,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10678632
2021-W03,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10678632
2021-W04,EL,8711062,104130,0,76025,0,35923,0,0,0,0,0,0,EL,ALL,COM,10678632
2023-W31,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2023-W16,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COM,10459782
2023-W16,EL,553606,0,0,0,0,9,0,0,0,0,0,0,EL,Age10_14,COM,10459782
2023-W16,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,AZ,10459782
2023-W16,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,AZ,10459782
2023-W16,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2023-W16,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2023-W16,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2023-W16,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W16,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2023-W16,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10459782
2023-W16,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2023-W16,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10459782
2023-W16,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,NVXD,10459782
2023-W16,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.1,10459782
2023-W16,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2023-W16,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.1,10459782
2023-W16,EL,274955,0,0,1,0,2,0,3,4,0,0,0,EL,HCW,COMBA.4-,10459782
2023-W16,EL,5641331,0,0,20,0,22,0,29,37,1,0,0,EL,1_Age<60,COMBA.4-,10459782
2023-W17,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COM,10459782
2023-W17,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COM,10459782
2023-W17,EL,1748720,0,0,4,0,10,0,0,0,0,0,0,EL,Age<18,COM,10459782
2023-W17,EL,553606,0,0,0,0,2,0,0,0,0,0,0,EL,Age10_14,COM,10459782
2023-W17,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,MOD,10459782
2023-W17,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,MOD,10459782
2023-W17,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,AZ,10459782
2023-W17,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,AZ,10459782
2023-W17,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,AZ,10459782
2023-W17,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,AZ,10459782
2023-W17,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2023-W17,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10459782
2023-W17,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,AZ,10459782
2023-W17,EL,8711062,0,0,14,0,0,0,0,0,0,0,0,EL,ALL,JANSS,10459782
2023-W17,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,JANSS,10459782
2023-W17,EL,317000,0,0,1,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W17,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10459782
2023-W17,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,NVXD,10459782
2023-W17,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10459782
2023-W32,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2023-W32,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,JANSS,10459782
2023-W32,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,JANSS,10459782
2023-W32,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,JANSS,10459782
2023-W32,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W17,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,NVXD,10459782
2023-W17,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.1,10459782
2023-W17,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10459782
2023-W17,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2023-W17,EL,274955,0,0,0,0,1,0,5,9,4,0,0,EL,HCW,COMBA.4-,10459782
2023-W17,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.4-,10459782
2023-W32,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,NVXD,10459782
2023-W17,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,NVXD,10459782
2023-W17,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10459782
2023-W17,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,COMBA.1,10459782
2023-W17,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.1,10459782
2023-W17,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,COMBA.1,10459782
2023-W17,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.1,10459782
2023-W17,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.1,10459782
2023-W17,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.1,10459782
2023-W02,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,AZ,10459782
2023-W02,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10459782
2023-W02,EL,317000,0,0,2,0,0,0,0,0,0,0,0,EL,Age15_17,JANSS,10459782
2023-W02,EL,274955,0,0,0,0,1,0,0,0,0,0,0,EL,HCW,NVXD,10459782
2023-W02,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10459782
2023-W17,EL,3366902,0,0,14,0,29,0,27,27,3,0,0,EL,Age25_49,COMBA.4-,10459782
2023-W17,EL,1543527,0,0,2,0,11,0,24,38,7,0,0,EL,Age50_59,COMBA.4-,10459782
2023-W17,EL,993883,0,0,3,0,6,0,22,70,3,0,0,EL,Age70_79,COMBA.4-,10459782
2023-W17,EL,754083,0,0,6,0,10,0,52,131,6,0,0,EL,Age80+,COMBA.4-,10459782
2023-W17,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10459782
2023-W17,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.4-,10459782
2023-W17,EL,317000,0,0,11,0,5,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10459782
2023-W18,EL,5641331,0,0,0,0,15,0,0,0,0,0,0,EL,1_Age<60,COM,10459782
2023-W18,EL,730902,0,0,0,0,5,0,0,0,0,0,0,EL,Age18_24,COM,10459782
2023-W02,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10459782
2023-W02,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10459782
2023-W02,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2023-W02,EL,8711062,0,0,3,0,140,0,16749,9122,42,0,0,EL,ALL,COMBA.4-,10459782
2023-W02,EL,274955,0,0,1,0,5,0,605,234,1,0,0,EL,HCW,COMBA.4-,10459782
2021-W38,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10678632
2021-W38,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10678632
2021-W38,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10678632
2021-W38,EL,754083,0,0,0,0,0,0,0,0,0,0,0,EL,Age80+,NVXD,10678632
2021-W38,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,NVXD,10678632
2022-W18,EL,3366902,0,0,3,0,32,126,8,0,0,0,0,EL,Age25_49,MOD,10459782
2022-W18,EL,993883,0,0,2,0,2,31,1550,0,0,0,0,EL,Age70_79,MOD,10459782
2022-W18,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,MOD,10459782
2022-W18,EL,317000,0,0,0,0,0,1,0,0,0,0,0,EL,Age15_17,MOD,10459782
2022-W18,EL,754083,0,0,6,0,7,0,0,0,0,0,0,EL,Age80+,NVXD,10459782
2022-W18,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,COMBA.1,10459782
2022-W18,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,COMBA.1,10459782
2022-W18,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,COMBA.1,10459782
2022-W18,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,COMBA.1,10459782
2021-W39,EL,730902,0,0,6445,0,16599,55,0,0,0,0,0,EL,Age18_24,COM,10678632
2021-W39,EL,1321765,0,0,2484,0,4118,3024,1,0,0,0,0,EL,Age60_69,COM,10678632
2021-W39,EL,8711062,88800,0,1454,0,4299,116,1,0,0,0,0,EL,ALL,MOD,10678632
2021-W39,EL,3069731,0,0,157,0,314,63,1,0,0,0,0,EL,1_Age60+,MOD,10678632
2021-W39,EL,3366902,0,0,745,0,2494,25,0,0,0,0,0,EL,Age25_49,MOD,10678632
2022-W18,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.1,10459782
2022-W18,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10459782
2022-W18,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10459782
2022-W18,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10459782
2022-W18,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10459782
2022-W19,EL,5641331,0,0,380,0,1307,2125,423,0,0,0,0,EL,1_Age<60,COM,10459782
2021-W39,EL,8711062,220800,0,6426,0,0,5,0,0,0,0,0,EL,ALL,JANSS,10678632
2021-W39,EL,1321765,0,0,378,0,0,1,0,0,0,0,0,EL,Age60_69,JANSS,10678632
2021-W39,EL,1748720,0,0,2,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10678632
2021-W39,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10678632
2021-W39,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,NVXD,10678632
2021-W39,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,NVXD,10678632
2021-W39,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,NVXD,10678632
2021-W39,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,NVXD,10678632
2020-W52,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10718565
2020-W52,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10718565
2020-W53,EL,5641331,0,0,3290,0,3,0,0,0,0,0,0,EL,1_Age<60,COM,10718565
2020-W53,EL,730902,0,0,6,0,0,0,0,0,0,0,0,EL,Age18_24,COM,10718565
2020-W53,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COM,10718565
2020-W53,EL,8711062,0,0,14,0,0,0,0,0,0,0,0,EL,ALL,MOD,10718565
2020-W53,EL,3069731,0,0,8,0,0,0,0,0,0,0,0,EL,1_Age60+,MOD,10718565
2020-W53,EL,3366902,0,0,1,0,0,0,0,0,0,0,0,EL,Age25_49,MOD,10718565
2020-W53,EL,993883,0,0,3,0,0,0,0,0,0,0,0,EL,Age70_79,MOD,10718565
2022-W19,EL,754083,0,0,52,0,215,2699,7263,0,0,0,0,EL,Age80+,COM,10459782
2020-W53,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,AZ,10718565
2020-W53,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,JANSS,10718565
2020-W53,EL,1321765,0,0,0,0,0,0,0,0,0,0,0,EL,Age60_69,JANSS,10718565
2020-W53,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10718565
2020-W53,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,JANSS,10718565
2020-W53,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10718565
2020-W53,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10718565
2020-W53,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10718565
2021-W01,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COM,10678632
2021-W01,EL,1543527,0,0,14506,0,2,0,0,0,0,0,0,EL,Age50_59,COM,10678632
2021-W01,EL,754083,0,0,441,0,7,0,0,0,0,0,0,EL,Age80+,COM,10678632
2021-W01,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10678632
2021-W01,EL,5641331,0,0,1,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10678632
2021-W01,EL,730902,0,0,1,0,0,0,0,0,0,0,0,EL,Age18_24,JANSS,10678632
2021-W01,EL,1321765,0,0,2,0,0,0,0,0,0,0,0,EL,Age60_69,JANSS,10678632
2021-W01,EL,1748720,0,0,0,0,0,0,0,0,0,0,0,EL,Age<18,JANSS,10678632
2021-W01,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10678632
2021-W01,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,COMBA.4-,10678632
2021-W02,EL,274955,0,0,27436,0,3,0,0,0,0,0,0,EL,HCW,COM,10678632
2021-W02,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COM,10678632
2021-W02,EL,1543527,0,0,9563,0,4,0,0,0,0,0,0,EL,Age50_59,COM,10678632
2021-W02,EL,754083,0,0,5922,0,7,0,0,0,0,0,0,EL,Age80+,COM,10678632
2021-W02,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10678632
2021-W02,EL,5641331,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10678632
2021-W02,EL,730902,0,0,0,0,0,0,0,0,0,0,0,EL,Age18_24,JANSS,10678632
2021-W02,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,JANSS,10678632
2021-W02,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10678632
2021-W02,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10678632
2021-W25,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10678632
2021-W25,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10678632
2021-W25,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,AZ,10678632
2021-W25,EL,5641331,0,0,25932,0,0,0,0,0,0,0,0,EL,1_Age<60,JANSS,10678632
2021-W25,EL,730902,0,0,10275,0,0,0,0,0,0,0,0,EL,Age18_24,JANSS,10678632
2021-W25,EL,1321765,0,0,954,0,0,0,0,0,0,0,0,EL,Age60_69,JANSS,10678632
2021-W25,EL,8711062,0,0,0,0,0,0,0,0,0,0,0,EL,ALL,NVXD,10678632
2021-W25,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,NVXD,10678632
2021-W25,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,NVXD,10678632
2021-W25,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,NVXD,10678632
2021-W25,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,NVXD,10678632
2021-W25,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,COMBA.1,10678632
2021-W25,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10678632
2022-W19,EL,511958,0,0,58,0,210,0,0,0,0,0,0,EL,Age5_9,COM,10459782
2022-W19,EL,8711062,0,0,6,0,63,233,1755,0,0,0,0,EL,ALL,MOD,10459782
2022-W19,EL,3069731,0,0,1,0,13,90,1718,0,0,0,0,EL,1_Age60+,MOD,10459782
2022-W19,EL,3366902,0,0,4,0,30,82,1,0,0,0,0,EL,Age25_49,MOD,10459782
2021-W39,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,COMBA.4-,10678632
2021-W39,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,COMBA.4-,10678632
2021-W39,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,COMBA.4-,10678632
2021-W39,EL,317000,0,0,0,0,0,0,0,0,0,0,0,EL,Age15_17,COMBA.4-,10678632
2021-W40,EL,1543527,0,0,3598,0,7220,6637,1,0,0,0,0,EL,Age50_59,COM,10678632
2021-W40,EL,754083,0,0,805,0,1284,36724,0,0,0,0,0,EL,Age80+,COM,10678632
2021-W40,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COM,10678632
2021-W40,EL,8711062,0,0,1482,0,2227,27,0,0,0,0,0,EL,ALL,MOD,10678632
2021-W40,EL,3069731,0,0,171,0,190,14,0,0,0,0,0,EL,1_Age60+,MOD,10678632
2022-W19,EL,993883,0,0,0,0,5,28,1082,0,0,0,0,EL,Age70_79,MOD,10459782
2022-W19,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,AZ,10459782
2022-W19,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,AZ,10459782
2022-W52,EL,511958,0,0,0,0,0,0,0,0,0,0,0,EL,Age5_9,COMBA.1,10459782
2022-W52,EL,1321765,0,0,0,0,4,4,1305,763,5,0,0,EL,Age60_69,COMBA.4-,10459782
2022-W52,EL,1748720,0,0,0,0,2,1,2,0,0,0,0,EL,Age<18,COMBA.4-,10459782
2023-W01,EL,3069731,0,0,0,0,0,0,0,0,0,0,0,EL,1_Age60+,AZ,10459782
2023-W01,EL,3366902,0,0,0,0,0,0,0,0,0,0,0,EL,Age25_49,AZ,10459782
2023-W01,EL,993883,0,0,0,0,0,0,0,0,0,0,0,EL,Age70_79,AZ,10459782
2023-W01,EL,461955,0,0,0,0,0,0,0,0,0,0,0,EL,Age0_4,AZ,10459782
2023-W01,EL,0,0,0,0,0,0,0,0,0,0,0,0,EL,AgeUNK,JANSS,10459782
2023-W01,EL,1543527,0,0,0,0,0,0,0,0,0,0,0,EL,Age50_59,COMBA.1,10459782
2022-W32,EL,274955,0,0,0,0,0,0,0,0,0,0,0,EL,HCW,COMBA.1,10459782
2022-W32,EL,553606,0,0,0,0,0,0,0,0,0,0,0,EL,Age10_14,NVXD,10459782
